"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:16 AM","RADC","b1","male","a",NA,NA,"grip","bostonstoryimm",1,336,6,NA,21,-6132.248,12306.496,12386.655,12320.041,12309.4386751592,"b1_male_a_grip_bostonstoryimm_6.out"," radcMAP_wide.dat",3.714,1.654,2.246,0.025,-0.071,0.079,-0.896,0.37,0.264,0.447,0.591,0.555,0.162,0.308,0.525,0.6,0.154,0.315,0.489,0.625,276.771,28.713,9.639,0,3.574,1.266,2.824,0.005,-11.366,3.987,-2.851,0.004,32.481,2.79,11.642,0,1.222,0.213,5.74,0,0.009,0.016,0.557,0.578,-0.008,0.046,-0.171,0.864,2.157,0.119,18.075,0,80.413,1.821,44.152,0,-1.593,0.364,-4.374,0,10.088,0.14,72.14,0,-0.11,0.041,-2.661,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:16 AM","RADC","b1","male","a",NA,NA,"grip","bostonstoryimm",1,336,7,NA,21,-6516.559,13075.119,13155.278,13088.663,13078.0616751592,"b1_male_a_grip_bostonstoryimm_7.out"," radcMAP_wide.dat",3.838,1.672,2.295,0.022,-0.023,0.06,-0.385,0.7,0.155,0.416,0.372,0.71,0.107,0.278,0.385,0.7,0.25,0.317,0.789,0.43,277.4,28.42,9.761,0,3.414,1.057,3.23,0.001,-11.87,3.869,-3.068,0.002,33.93,2.801,12.113,0,1.239,0.206,6.007,0,0.006,0.011,0.538,0.59,-0.013,0.04,-0.318,0.751,2.165,0.114,19.064,0,80.4,1.796,44.763,0,-1.633,0.317,-5.145,0,10.095,0.14,72.051,0,-0.117,0.036,-3.284,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:16 AM","RADC","b1","male","a",NA,NA,"grip","bostonstoryimm",1,336,8,NA,21,-6905.127,13852.255,13932.414,13865.8,13855.1976751592,"b1_male_a_grip_bostonstoryimm_8.out"," radcMAP_wide.dat",3.802,1.638,2.322,0.02,-0.025,0.044,-0.578,0.564,0.334,0.387,0.863,0.388,-0.013,0.236,-0.054,0.957,0.205,0.315,0.651,0.515,274.442,27.945,9.821,0,2.552,0.892,2.861,0.004,-9.772,3.304,-2.958,0.003,35.281,2.668,13.222,0,1.219,0.197,6.191,0,0.014,0.011,1.326,0.185,-0.008,0.039,-0.211,0.833,2.13,0.107,19.856,0,80.575,1.792,44.97,0,-1.79,0.283,-6.321,0,10.09,0.137,73.747,0,-0.112,0.035,-3.207,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:16 AM","RADC","b1","male","a",NA,NA,"grip","bostonstoryimm",1,336,9,NA,21,-7285.858,14613.715,14693.875,14627.26,14616.6576751592,"b1_male_a_grip_bostonstoryimm_9.out"," radcMAP_wide.dat",4.167,1.625,2.565,0.01,0.025,0.044,0.563,0.574,0.212,0.358,0.591,0.554,-0.237,0.238,-0.996,0.319,0.082,0.314,0.262,0.794,272.697,28.01,9.736,0,2.366,0.749,3.159,0.002,-9.363,3.019,-3.101,0.002,36.183,2.561,14.129,0,1.222,0.2,6.122,0,0.013,0.009,1.474,0.14,-0.01,0.038,-0.267,0.789,2.148,0.104,20.727,0,80.599,1.798,44.823,0,-1.814,0.272,-6.672,0,10.087,0.14,72.035,0,-0.11,0.036,-3.035,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:15 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,10,NA,21,-28117.01,56276.021,56378.248,56311.553,56277.0050255591,"b1_female_a_grip_categories_10.out"," radcMAP_wide.dat",11.383,2.928,3.888,0,0.105,0.059,1.77,0.077,1.137,0.533,2.134,0.033,0.067,0.365,0.184,0.854,1.421,0.457,3.11,0.002,107.122,6.345,16.883,0,0.418,0.106,3.938,0,-2.356,0.722,-3.265,0.001,21.889,0.935,23.402,0,52.986,3.499,15.144,0,0.598,0.094,6.391,0,0.219,0.526,0.416,0.678,23.384,1.276,18.326,0,47.382,0.616,76.98,0,-1.048,0.081,-12.867,0,38.161,0.411,92.879,0,-0.138,0.059,-2.351,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:15 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,11,NA,21,-28829.682,57701.363,57803.591,57736.895,57702.3470255591,"b1_female_a_grip_categories_11.out"," radcMAP_wide.dat",11.657,2.918,3.995,0,0.093,0.051,1.816,0.069,1.03,0.51,2.021,0.043,0.063,0.336,0.188,0.851,1.345,0.448,3.003,0.003,106.574,6.239,17.082,0,0.331,0.074,4.504,0,-2.141,0.611,-3.503,0,22.043,1.027,21.471,0,53.623,3.531,15.186,0,0.567,0.09,6.334,0,0.097,0.526,0.185,0.853,23.445,1.279,18.327,0,47.33,0.613,77.227,0,-1.02,0.075,-13.616,0,38.181,0.412,92.61,0,-0.146,0.057,-2.576,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:16 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,12,NA,21,-29219.89,58481.781,58584.008,58517.313,58482.7650255591,"b1_female_a_grip_categories_12.out"," radcMAP_wide.dat",11.575,2.907,3.982,0,0.073,0.046,1.572,0.116,1.098,0.501,2.19,0.029,0.077,0.322,0.24,0.81,1.552,0.447,3.472,0.001,106.483,6.215,17.135,0,0.304,0.07,4.318,0,-2.08,0.583,-3.568,0,22.193,1.134,19.571,0,53.96,3.541,15.237,0,0.563,0.09,6.231,0,0.014,0.523,0.027,0.979,23.631,1.263,18.714,0,47.353,0.611,77.54,0,-1.031,0.072,-14.323,0,38.227,0.415,92.201,0,-0.167,0.058,-2.89,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:17 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,13,NA,21,-29419.699,58881.397,58983.625,58916.929,58882.3810255591,"b1_female_a_grip_categories_13.out"," radcMAP_wide.dat",11.982,2.927,4.093,0,0.067,0.046,1.454,0.146,1.052,0.496,2.121,0.034,-0.059,0.323,-0.182,0.855,1.703,0.452,3.763,0,107.61,6.248,17.223,0,0.321,0.07,4.61,0,-2.363,0.577,-4.092,0,22.319,1.136,19.643,0,54.189,3.529,15.354,0,0.563,0.089,6.301,0,-0.053,0.514,-0.103,0.918,23.814,1.258,18.926,0,47.403,0.612,77.456,0,-1.05,0.072,-14.601,0,38.251,0.416,92.035,0,-0.177,0.058,-3.05,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:18 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,14,NA,21,-29579.945,59201.889,59304.116,59237.421,59202.8730255591,"b1_female_a_grip_categories_14.out"," radcMAP_wide.dat",12.477,2.954,4.224,0,0.075,0.046,1.614,0.107,0.952,0.498,1.911,0.056,-0.179,0.334,-0.536,0.592,1.682,0.45,3.737,0,108.066,6.26,17.263,0,0.339,0.07,4.84,0,-2.464,0.574,-4.291,0,22.285,1.131,19.698,0,54.366,3.525,15.425,0,0.565,0.089,6.354,0,-0.094,0.508,-0.185,0.854,23.838,1.252,19.042,0,47.424,0.612,77.473,0,-1.056,0.072,-14.704,0,38.258,0.416,91.96,0,-0.179,0.058,-3.076,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:19 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,15,NA,21,-29697.232,59436.465,59538.692,59471.997,59437.4490255591,"b1_female_a_grip_categories_15.out"," radcMAP_wide.dat",12.508,2.955,4.233,0,0.071,0.046,1.542,0.123,0.881,0.503,1.753,0.08,-0.118,0.312,-0.379,0.705,1.701,0.457,3.718,0,107.527,6.2,17.342,0,0.312,0.066,4.759,0,-2.329,0.556,-4.192,0,22.408,1.12,20.006,0,54.509,3.511,15.523,0,0.569,0.088,6.494,0,-0.136,0.503,-0.27,0.787,23.94,1.249,19.162,0,47.408,0.611,77.536,0,-1.052,0.071,-14.791,0,38.266,0.416,91.929,0,-0.181,0.058,-3.116,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:20 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,16,NA,21,-29779.663,59601.325,59703.552,59636.857,59602.3090255591,"b1_female_a_grip_categories_16.out"," radcMAP_wide.dat",12.724,2.982,4.267,0,0.079,0.046,1.721,0.085,0.784,0.505,1.553,0.12,-0.117,0.306,-0.382,0.703,1.632,0.455,3.586,0,107.569,6.195,17.363,0,0.305,0.064,4.744,0,-2.32,0.548,-4.238,0,22.381,1.118,20.022,0,54.777,3.513,15.593,0,0.565,0.087,6.467,0,-0.185,0.496,-0.372,0.71,24.065,1.255,19.182,0,47.403,0.611,77.541,0,-1.051,0.071,-14.808,0,38.281,0.417,91.829,0,-0.185,0.058,-3.183,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:21 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,17,NA,21,-29792.527,59627.053,59729.281,59662.585,59628.0370255591,"b1_female_a_grip_categories_17.out"," radcMAP_wide.dat",12.739,2.983,4.271,0,0.079,0.046,1.726,0.084,0.783,0.505,1.551,0.121,-0.12,0.307,-0.393,0.694,1.63,0.455,3.579,0,107.617,6.195,17.371,0,0.307,0.064,4.779,0,-2.331,0.547,-4.261,0,22.365,1.117,20.023,0,54.801,3.512,15.604,0,0.566,0.087,6.488,0,-0.191,0.496,-0.384,0.701,24.07,1.254,19.195,0,47.402,0.611,77.535,0,-1.05,0.071,-14.798,0,38.283,0.417,91.825,0,-0.186,0.058,-3.198,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:23 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,4,NA,21,-18261.891,36565.781,36668.009,36601.313,36566.7650255591,"b1_female_a_grip_categories_4.out"," radcMAP_wide.dat",11.02,3.106,3.548,0,0.044,0.275,0.161,0.872,1.952,1.094,1.784,0.074,-0.411,0.941,-0.437,0.662,1.044,0.671,1.555,0.12,108.412,6.765,16.024,0,0.882,0.485,1.817,0.069,-3.477,1.364,-2.549,0.011,20.272,1.186,17.095,0,52.79,3.507,15.052,0,1.549,0.507,3.056,0.002,0.04,0.889,0.045,0.964,20.493,0.832,24.637,0,47.268,0.636,74.31,0,-0.923,0.168,-5.48,0,37.91,0.432,87.667,0,0.084,0.133,0.631,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:23 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,5,NA,21,-20660.05,41362.101,41464.328,41397.633,41363.0850255591,"b1_female_a_grip_categories_5.out"," radcMAP_wide.dat",10.929,3.036,3.6,0,0.25,0.187,1.337,0.181,1.959,0.844,2.322,0.02,-0.6,0.763,-0.786,0.432,0.76,0.585,1.299,0.194,106.468,6.528,16.309,0,0.857,0.347,2.468,0.014,-2.062,1.172,-1.759,0.079,20.002,1.104,18.118,0,52.943,3.492,15.163,0,1.168,0.27,4.332,0,-0.103,0.701,-0.147,0.883,21.512,0.789,27.258,0,47.268,0.622,76.048,0,-0.953,0.144,-6.603,0,37.991,0.431,88.047,0,-0.01,0.102,-0.098,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:24 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,6,NA,21,-22398.817,44839.634,44941.861,44875.166,44840.6180255591,"b1_female_a_grip_categories_6.out"," radcMAP_wide.dat",11.079,3.016,3.674,0,0.198,0.141,1.41,0.159,1.843,0.747,2.466,0.014,-0.583,0.658,-0.885,0.376,0.932,0.547,1.705,0.088,107.435,6.44,16.682,0,0.794,0.255,3.111,0.002,-2.492,1.008,-2.473,0.013,20.014,1.027,19.486,0,53.069,3.435,15.449,0,0.935,0.184,5.086,0,0.023,0.57,0.041,0.968,21.412,0.747,28.654,0,47.228,0.62,76.216,0,-0.879,0.123,-7.127,0,38.075,0.427,89.246,0,-0.092,0.086,-1.07,0.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:24 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,7,NA,21,-24063.391,48168.782,48271.009,48204.314,48169.7660255591,"b1_female_a_grip_categories_7.out"," radcMAP_wide.dat",11.53,3.001,3.842,0,0.147,0.115,1.277,0.202,1.249,0.681,1.833,0.067,-0.334,0.58,-0.576,0.565,1.245,0.524,2.375,0.018,108.433,6.499,16.685,0,0.953,0.197,4.845,0,-3.011,0.945,-3.186,0.001,19.736,0.927,21.291,0,52.669,3.447,15.28,0,0.932,0.182,5.115,0,0.094,0.522,0.181,0.857,21.893,0.774,28.27,0,47.27,0.619,76.346,0,-0.914,0.114,-8.006,0,38.054,0.421,90.303,0,-0.075,0.077,-0.977,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:24 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,8,NA,21,-25592.48,51226.961,51329.188,51262.493,51227.9450255591,"b1_female_a_grip_categories_8.out"," radcMAP_wide.dat",11.708,2.984,3.923,0,0.204,0.088,2.308,0.021,1.028,0.607,1.693,0.09,-0.197,0.5,-0.394,0.693,1.114,0.5,2.227,0.026,109.96,6.536,16.824,0,0.833,0.177,4.702,0,-3.488,0.876,-3.98,0,20.279,0.891,22.753,0,52.49,3.52,14.912,0,0.69,0.112,6.168,0,0.307,0.547,0.56,0.575,22.605,0.999,22.629,0,47.399,0.623,76.133,0,-1.047,0.102,-10.232,0,38.108,0.415,91.786,0,-0.112,0.067,-1.687,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:24 AM","RADC","b1","female","a",NA,NA,"grip","categories",1,961,9,NA,21,-27053.985,54149.971,54252.198,54185.503,54150.9550255591,"b1_female_a_grip_categories_9.out"," radcMAP_wide.dat",11.569,2.975,3.888,0,0.139,0.072,1.923,0.054,1.193,0.586,2.036,0.042,-0.164,0.429,-0.382,0.702,1.161,0.489,2.374,0.018,109.009,6.457,16.882,0,0.641,0.133,4.837,0,-3.065,0.789,-3.885,0,21.023,0.973,21.603,0,52.084,3.51,14.84,0,0.678,0.122,5.543,0,0.395,0.539,0.732,0.464,23.157,1.085,21.347,0,47.435,0.623,76.2,0,-1.075,0.092,-11.694,0,38.08,0.41,92.961,0,-0.095,0.062,-1.545,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:32 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,10,NA,21,-9666.408,19374.816,19454.975,19388.361,19377.7586751592,"b1_male_a_grip_digitsymbols_10.out"," radcMAP_wide.dat",23.81,8.423,2.827,0.005,0.245,0.108,2.267,0.023,1.244,1.141,1.09,0.276,0.921,1.322,0.696,0.486,0.372,0.99,0.376,0.707,274.339,28.281,9.701,0,2.307,0.67,3.444,0.001,-9.019,2.813,-3.206,0.001,35.155,2.435,14.437,0,58.733,5.298,11.086,0,0.365,0.111,3.283,0.001,-0.725,0.699,-1.038,0.299,21.364,1.045,20.442,0,80.59,1.798,44.831,0,-1.791,0.255,-7.018,0,36,0.798,45.116,0,-0.32,0.114,-2.811,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:32 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,11,NA,21,-9897.04,19836.08,19916.24,19849.625,19839.0226751592,"b1_male_a_grip_digitsymbols_11.out"," radcMAP_wide.dat",24.191,8.405,2.878,0.004,0.229,0.107,2.151,0.031,1.087,1.144,0.95,0.342,0.978,1.303,0.751,0.453,0.427,0.955,0.447,0.655,273.033,28.086,9.721,0,2.205,0.664,3.322,0.001,-8.402,2.727,-3.081,0.002,34.831,2.358,14.775,0,58.684,5.296,11.082,0,0.37,0.108,3.441,0.001,-0.7,0.705,-0.994,0.32,21.226,1.023,20.745,0,80.533,1.792,44.935,0,-1.756,0.248,-7.069,0,36.04,0.798,45.149,0,-0.34,0.117,-2.902,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:32 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,12,NA,21,-10008.704,20059.408,20139.567,20072.953,20062.3506751592,"b1_male_a_grip_digitsymbols_12.out"," radcMAP_wide.dat",23.903,8.363,2.858,0.004,0.241,0.105,2.304,0.021,1.217,1.149,1.06,0.289,0.983,1.289,0.763,0.446,0.564,0.971,0.58,0.562,271.857,28,9.709,0,2.108,0.662,3.187,0.001,-7.914,2.684,-2.949,0.003,34.981,2.354,14.858,0,58.789,5.317,11.057,0,0.395,0.115,3.43,0.001,-0.755,0.736,-1.026,0.305,21.252,1.012,21.009,0,80.561,1.785,45.136,0,-1.778,0.246,-7.224,0,36.04,0.799,45.111,0,-0.341,0.123,-2.774,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:33 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,13,NA,21,-10043.541,20129.082,20209.241,20142.626,20132.0246751592,"b1_male_a_grip_digitsymbols_13.out"," radcMAP_wide.dat",24.222,8.383,2.89,0.004,0.233,0.104,2.25,0.024,1.259,1.141,1.104,0.27,0.843,1.289,0.654,0.513,0.73,0.976,0.748,0.454,272.336,27.902,9.76,0,2.129,0.652,3.263,0.001,-8.02,2.633,-3.046,0.002,34.869,2.347,14.859,0,59.075,5.312,11.121,0,0.368,0.111,3.317,0.001,-0.818,0.721,-1.136,0.256,21.543,1.06,20.328,0,80.605,1.786,45.141,0,-1.792,0.246,-7.276,0,36.073,0.802,44.979,0,-0.358,0.12,-2.982,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:33 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,14,NA,21,-10068.271,20178.541,20258.701,20192.086,20181.4836751592,"b1_male_a_grip_digitsymbols_14.out"," radcMAP_wide.dat",24.314,8.384,2.9,0.004,0.238,0.104,2.297,0.022,1.214,1.138,1.067,0.286,0.843,1.282,0.658,0.511,0.702,0.976,0.72,0.472,272.39,27.875,9.772,0,2.116,0.651,3.248,0.001,-7.985,2.613,-3.055,0.002,34.741,2.345,14.816,0,59.317,5.313,11.164,0,0.367,0.11,3.341,0.001,-0.876,0.712,-1.23,0.219,21.553,1.068,20.187,0,80.609,1.785,45.147,0,-1.794,0.246,-7.303,0,36.084,0.803,44.939,0,-0.363,0.119,-3.047,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:33 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,15,NA,21,-10079.413,20200.825,20280.985,20214.37,20203.7676751592,"b1_male_a_grip_digitsymbols_15.out"," radcMAP_wide.dat",24.238,8.377,2.893,0.004,0.24,0.103,2.325,0.02,1.204,1.136,1.06,0.289,0.87,1.277,0.681,0.496,0.724,0.975,0.743,0.458,272.164,27.829,9.78,0,2.107,0.65,3.24,0.001,-7.923,2.6,-3.048,0.002,34.7,2.341,14.821,0,59.313,5.313,11.165,0,0.367,0.11,3.346,0.001,-0.873,0.713,-1.225,0.221,21.519,1.062,20.271,0,80.599,1.785,45.154,0,-1.791,0.245,-7.305,0,36.083,0.803,44.946,0,-0.362,0.119,-3.04,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:34 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,16,NA,21,-10097.128,20236.257,20316.416,20249.801,20239.1996751592,"b1_male_a_grip_digitsymbols_16.out"," radcMAP_wide.dat",24.345,8.38,2.905,0.004,0.248,0.102,2.424,0.015,1.122,1.121,1.001,0.317,0.872,1.266,0.688,0.491,0.749,0.979,0.766,0.444,273.184,28.041,9.742,0,2.127,0.64,3.322,0.001,-8.138,2.616,-3.111,0.002,34.806,2.327,14.958,0,59.495,5.308,11.208,0,0.357,0.111,3.232,0.001,-0.91,0.697,-1.305,0.192,21.657,1.108,19.543,0,80.598,1.785,45.142,0,-1.788,0.245,-7.288,0,36.102,0.805,44.842,0,-0.37,0.118,-3.139,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:34 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,4,NA,21,-6436.507,12915.014,12995.173,12928.559,12917.9566751592,"b1_male_a_grip_digitsymbols_4.out"," radcMAP_wide.dat",20.344,8.833,2.303,0.021,0.225,0.641,0.352,0.725,3.195,2.592,1.233,0.218,0.907,2.162,0.42,0.675,0.823,1.505,0.547,0.584,270.376,28.464,9.499,0,4.158,1.975,2.106,0.035,-9.112,5.198,-1.753,0.08,34.222,3.538,9.673,0,57.312,5.643,10.157,0,0.342,0.612,0.559,0.576,-0.465,1.238,-0.376,0.707,20.734,1.579,13.132,0,80.074,1.83,43.745,0,-1.287,0.481,-2.676,0.007,35.732,0.83,43.041,0,-0.193,0.224,-0.865,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
